9086.02,1590137323041
9085.0,1590137323076
9085.0,1590137323077
9085.1,1590137323100
9086.75,1590137323137
9084.5,1590137323154
9084.3,1590137323184
9083.9,1590137323214
9085.1,1590137323306
9083.5,1590137323554
9085.11,1590137323599
9085.1,1590137323653
9085.1,1590137323675
9085.1,1590137323689
9085.1,1590137323696
9082.86,1590137323717
9084.17,1590137323830
9083.99,1590137324039
9083.95,1590137324752
9086.15,1590137324809
9084.22,1590137324839
9075.42,1590137324864
9084.47,1590137325323
9084.47,1590137325479
9084.47,1590137325952
9084.06,1590137326983
9084.44,1590137327508
9084.44,1590137327626
9084.43,1590137328606
9084.44,1590137329310
9084.44,1590137329980
9084.43,1590137330100
9083.4,1590137330611
9084.2,1590137330635
9084.4,1590137330636
9084.2,1590137330639
9084.44,1590137330648
9084.44,1590137330658
9084.44,1590137330670
9085.26,1590137330739
9085.79,1590137333165
9085.8,1590137333357
9085.8,1590137333465
9085.8,1590137333570
9085.8,1590137333671
9086.43,1590137334406
9076.19,1590137334442
9076.19,1590137334506
9076.19,1590137334568
9085.07,1590137334622
9085.68,1590137334633
9085.79,1590137335573
9085.78,1590137336294
9078.6,1590137336340
9079.29,1590137336435
9080.0,1590137336491
9085.34,1590137337019
9084.62,1590137337054
9085.36,1590137337130
9085.78,1590137337234
9085.78,1590137337405
9085.78,1590137337551
9084.4,1590137337609
9085.78,1590137337666
9085.79,1590137337707
9085.78,1590137337772
9076.19,1590137338442
9085.99,1590137339015
9075.43,1590137339062
9085.98,1590137339219
9085.99,1590137339852
9085.99,1590137340144
9086.0,1590137340147
9084.4,1590137340186
9086.0,1590137340256
9085.0,1590137340271
9085.1,1590137340307
9085.99,1590137340324
9085.6,1590137340326
9085.99,1590137340354
9085.6,1590137340416
9085.99,1590137340469
9076.18,1590137340686
9086.1,1590137340736
9086.1,1590137340823
9086.1,1590137340922
9086.1,1590137341028
9085.99,1590137342700
9086.0,1590137342860
9086.1,1590137342893
9086.26,1590137342896
