8737.09,1590406023504
8738.59,1590406023620
8738.0,1590406023666
8738.3,1590406023667
8737.54,1590406023670
8738.9,1590406023751
8739.0,1590406023785
8738.89,1590406023804
8738.99,1590406023824
8739.43,1590406023838
8738.89,1590406024021
8733.72,1590406024087
8738.94,1590406024118
8726.92601068,1590406024153
8739.03,1590406024241
8739.08,1590406024340
8739.08,1590406024343
8739.36,1590406024574
8739.63,1590406024806
8739.35,1590406024820
8738.89,1590406024837
8739.19,1590406025273
8739.63,1590406025288
8738.96,1590406025383
8738.9,1590406025609
8738.91,1590406025653
8739.4,1590406025732
8739.3,1590406025814
8726.9,1590406025970
8739.3,1590406026044
8739.18,1590406026114
8738.91,1590406026140
8740.62,1590406026194
8739.55,1590406026315
8741.23,1590406026389
8739.62,1590406026422
8739.4,1590406026436
8740.0,1590406026448
8740.0,1590406026508
8739.65,1590406026519
8739.66,1590406026587
8739.66,1590406026589
8738.9,1590406026600
8740.0,1590406026615
8740.0,1590406026625
8740.0,1590406027082
8739.22,1590406027159
8739.7,1590406027187
8738.89,1590406027239
8738.89,1590406027276
8738.89,1590406027280
8739.3,1590406027387
8739.3,1590406027396
8738.9,1590406027461
8738.2,1590406027478
8740.33,1590406027562
8740.03,1590406027660
8739.39,1590406027797
8742.23,1590406028037
8739.52,1590406028105
8738.9,1590406028307
8739.04,1590406028402
8738.93,1590406028487
8726.9,1590406028801
8739.06,1590406028824
8738.89,1590406028913
8738.89,1590406029130
8739.3,1590406029367
8739.2,1590406029383
8738.89,1590406030083
8738.89,1590406030102
8738.89,1590406030186
8726.9,1590406030279
8738.9,1590406030530
8738.9,1590406030546
8726.92601068,1590406030955
8738.89,1590406031085
8738.8,1590406031160
8738.6,1590406031162
8737.13,1590406031222
8736.9,1590406031250
8737.13,1590406031252
8736.71,1590406031301
8737.0,1590406031312
8736.9,1590406031327
8736.71,1590406031348
8736.1,1590406031376
8735.61,1590406031385
8736.7,1590406031391
8735.61,1590406031414
8735.7,1590406031477
8734.85,1590406031511
8737.09,1590406031527
8735.5,1590406031636
8738.35,1590406031691
8734.84,1590406031759
8738.35,1590406031782
8734.85,1590406031832
8734.7,1590406031852
8738.35,1590406031923
8735.0,1590406032001
8735.11,1590406032015
8735.1,1590406032016
8733.86,1590406032026
8733.82,1590406032117
8735.1,1590406032133
8738.35,1590406032183
8738.35,1590406032280
8738.35,1590406032307
8735.29,1590406032601
8734.17,1590406032686
8735.1,1590406032810
8735.1,1590406032850
8734.0,1590406032878
8735.1,1590406032887
8735.1,1590406032902
8735.3,1590406032915
8738.36,1590406033158
8737.67,1590406033308
8737.96,1590406033327
8736.97,1590406033352
8736.96,1590406033416
8735.5,1590406034103
8738.36,1590406034225
8735.49,1590406034369
8727.1392021,1590406034710
8735.24,1590406034997
8736.79,1590406035084
8735.24,1590406035102
8736.3,1590406035183
8735.85,1590406035236
8735.46,1590406035314
8736.2,1590406035461
8736.2,1590406035464
8733.1,1590406035720
8734.47,1590406035743
8734.12,1590406035789
8734.9,1590406035851
8733.1,1590406035938
8733.0,1590406035951
8735.02,1590406035971
8736.41,1590406036008
8732.93,1590406036017
8735.02,1590406036134
8733.0,1590406036136
8733.0,1590406036143
8734.7,1590406036223
8733.0,1590406036233
8734.7,1590406036235
8734.8,1590406036274
8733.0,1590406036312
8735.5,1590406036334
8733.0,1590406036341
8735.5,1590406036347
8735.5,1590406036371
8735.5,1590406036394
8733.0,1590406036489
8733.0,1590406036724
8733.0,1590406036725
8733.0,1590406036726
8733.0,1590406036727
8733.0,1590406036728
8733.0,1590406036729
8733.0,1590406036730
8733.0,1590406036731
8733.0,1590406036732
8733.0,1590406036734
8733.0,1590406036737
8733.0,1590406036740
8726.7,1590406036746
8727.0,1590406036803
8733.0,1590406036810
8734.1,1590406036830
8734.1,1590406036837
8735.5,1590406036841
8735.5,1590406036899
8735.33,1590406036906
8735.87,1590406037007
8735.87,1590406037030
8734.4,1590406037040
8735.98,1590406037096
8734.69,1590406037104
8734.7,1590406037223
8735.98,1590406037290
8736.5,1590406037338
8736.44,1590406037530
8735.14,1590406037705
8735.16,1590406037743
8735.17,1590406037856
8736.81,1590406037976
8735.14,1590406038020
8735.13,1590406038054
8735.13,1590406038055
8735.13,1590406038056
8735.13,1590406038057
8735.13,1590406038058
8735.13,1590406038059
8735.13,1590406038060
8735.13,1590406038061
8735.13,1590406038062
8735.13,1590406038064
8735.13,1590406038066
8735.13,1590406038067
8735.13,1590406038086
8735.13,1590406038119
8735.13,1590406038132
8735.14,1590406038432
8726.8,1590406038726
8736.4,1590406038789
8736.4,1590406039461
8734.89,1590406039509
8733.26,1590406039630
8734.5,1590406039927
8734.39,1590406040003
8734.07,1590406040007
8734.04,1590406040103
8734.04,1590406040109
8734.04,1590406040176
8734.52,1590406040246
8734.37,1590406040421
8734.37,1590406040431
8726.8,1590406040452
8736.22,1590406040474
8735.4,1590406040490
8734.58,1590406040538
8734.58,1590406040558
8734.59,1590406040967
8734.06,1590406041277
8733.87,1590406041307
8734.9,1590406041555
8734.51,1590406041689
8733.19,1590406041834
8734.06,1590406041981
8734.2,1590406042431
8736.24,1590406042488
8734.15,1590406042512
8735.2,1590406042576
8734.27,1590406042634
8735.2,1590406042673
8726.70804612,1590406042707
8734.48,1590406042966
8735.2,1590406043431
8734.05,1590406043522
8735.58,1590406043729
8735.49,1590406043746
8735.48,1590406043765
8735.43,1590406043808
8735.42,1590406043820
8735.41,1590406043909
8735.28,1590406044017
8735.96,1590406044124
8735.91,1590406044237
8735.84,1590406044348
8735.76,1590406044436
8736.82,1590406044522
8735.3,1590406044544
8735.29,1590406044643
8735.1,1590406044754
8735.14,1590406044885
8735.11,1590406044949
8737.17,1590406045439
8734.71,1590406046005
8734.91,1590406046035
8734.92,1590406046130
8736.75,1590406046264
8735.41,1590406047018
8738.73,1590406047483
8735.65,1590406047873
8735.6,1590406048134
8735.59,1590406048139
8735.6,1590406048146
8735.59,1590406048211
8735.6,1590406048230
8735.59,1590406048234
8735.0,1590406048336
8734.99,1590406048354
8735.0,1590406048364
8735.0,1590406048720
8734.99,1590406048838
8735.0,1590406048995
8735.0,1590406049049
8735.3,1590406049064
8736.51,1590406049077
8735.3,1590406049085
8735.03,1590406049093
8735.3,1590406049179
8735.9,1590406049191
8736.47,1590406049662
8736.47,1590406049664
8737.96,1590406049728
8737.28,1590406049844
8737.18,1590406050200
8736.4,1590406050887
8737.17,1590406050906
8737.16,1590406051082
8736.48,1590406051291
8737.02,1590406051402
8736.86,1590406051530
8737.17,1590406051746
8736.87,1590406052281
8736.87,1590406052757
8736.3,1590406053283
8738.76,1590406053324
8735.97,1590406053574
8737.42,1590406054305
8737.36,1590406054394
8737.41,1590406054594
8737.17,1590406054612
8736.1,1590406054748
8735.9,1590406054766
8736.27,1590406054776
8736.18,1590406055234
8736.33,1590406055523
8736.91,1590406056091
8736.19,1590406056268
8737.1,1590406056476
8737.06,1590406056783
8733.49,1590406056999
8737.1,1590406057002
8736.33,1590406057345
8736.25,1590406057710
8737.85,1590406058346
8737.17,1590406058680
8735.77,1590406058754
8737.56,1590406059247
8736.51,1590406059548
8736.51,1590406059632
8736.51,1590406059735
8736.5,1590406059832
8736.17,1590406059841
8736.17,1590406059894
8736.17,1590406059957
8736.17,1590406060056
8736.17,1590406060193
8736.16,1590406060195
8736.85,1590406060218
8736.16,1590406060345
8736.17,1590406060496
8737.17,1590406060524
8737.55,1590406060551
8737.6,1590406060615
8737.17,1590406061001
8733.14,1590406061224
8736.74,1590406061247
8737.17,1590406061925
8736.34,1590406061936
8730.36,1590406062009
8740.25,1590406062107
8735.7,1590406062531
8737.91,1590406062559
8737.08,1590406062697
8737.0,1590406062845
8737.01,1590406062882
8739.5,1590406062895
8735.07,1590406063059
8736.97,1590406063228
8735.95,1590406063502
8735.95,1590406063544
8735.95,1590406063558
8735.31,1590406063973
8736.8,1590406064123
8736.26,1590406064334
8737.1,1590406065551
8735.91,1590406065596
8737.1,1590406065759
8736.8,1590406065819
8737.15,1590406066004
8735.86,1590406066359
8735.86,1590406066447
8735.86,1590406066559
8731.92,1590406067052
8735.69,1590406067197
8727.14391841,1590406067706
8735.55,1590406067718
8735.55,1590406067725
8728.7,1590406067769
8735.55,1590406067824
8735.55,1590406068079
8735.69,1590406068341
8735.56,1590406068503
8737.02,1590406068694
8737.02,1590406068699
8736.17,1590406068700
8736.17,1590406068702
8728.66947142,1590406068797
8735.56,1590406068866
8728.9,1590406069025
8728.56050334,1590406069048
8735.81,1590406069476
8735.56,1590406070077
8735.63,1590406070499
8735.7,1590406070635
8735.55,1590406071338
8736.74,1590406071600
8736.0,1590406071602
8736.91,1590406071627
8737.71,1590406071663
8736.6,1590406071727
8737.3,1590406071750
8736.6,1590406071756
8737.69,1590406071775
8737.69,1590406071876
8737.7,1590406071885
8736.58,1590406071916
8736.6,1590406071945
8737.73,1590406071986
8737.75,1590406072078
8737.75,1590406072080
8736.49,1590406072166
8736.5,1590406072201
8737.56,1590406073460
8737.56,1590406073604
8737.7,1590406073869
8737.55,1590406073980
8737.16,1590406074369
8737.97,1590406074460
8737.97,1590406074473
8738.0,1590406074491
8737.7,1590406074973
8738.49,1590406075399
8737.99,1590406075515
8737.7,1590406075552
8738.0,1590406075574
8738.4,1590406075636
8736.78,1590406075699
8737.02,1590406076447
8737.02,1590406076462
8737.23,1590406076580
8737.66,1590406076797
8737.76,1590406076820
8738.48,1590406076906
8738.49,1590406076937
8738.9,1590406076942
8739.2,1590406076957
8738.48,1590406077004
8729.0,1590406077030
8738.48,1590406077120
8739.2,1590406077211
8738.49,1590406077228
8738.48,1590406077230
8738.49,1590406077299
8738.48,1590406077342
8738.49,1590406077441
8738.14,1590406077545
8736.94,1590406077702
8738.22,1590406077741
8739.1,1590406078018
8738.31,1590406078132
8739.26,1590406078647
8738.95,1590406078812
8738.52,1590406078926
8737.17,1590406079289
8737.71,1590406079291
8739.21,1590406079544
8739.21,1590406079554
8739.1,1590406079584
8739.2,1590406079774
8739.2,1590406079865
8739.21,1590406079917
8739.2,1590406079976
8739.2,1590406080096
8739.21,1590406080271
8739.2,1590406080340
8738.5,1590406080456
8739.1,1590406080516
8738.57,1590406080627
8739.1,1590406080681
8738.56,1590406080716
8739.1,1590406080744
8739.1,1590406080745
8739.1,1590406080753
8737.17,1590406080769
8739.11,1590406080798
8739.21,1590406080988
8739.2,1590406081150
8739.21,1590406081349
8739.2,1590406081484
8739.21,1590406081717
8739.2,1590406081752
8739.21,1590406082065
8739.14,1590406082423
8739.14,1590406082486
8737.17,1590406082546
8739.21,1590406082789
8737.16,1590406082960
8737.17,1590406082964
8737.5,1590406083063
8729.0,1590406083068
8737.17,1590406083140
8739.15,1590406083365
8739.21,1590406083368
8739.21,1590406083447
8737.17,1590406083472
8739.19,1590406083808
8739.19,1590406083876
8729.0,1590406084097
8739.2,1590406084163
8739.2,1590406084336
8737.17,1590406084388
8738.01,1590406084400
8738.0,1590406084404
8738.0,1590406084405
8739.2,1590406084857
8739.2,1590406085215
8739.02,1590406085295
8739.21,1590406085375
8739.06,1590406085404
8737.17,1590406085438
8739.2,1590406085492
8739.2,1590406085528
8739.2,1590406085536
8739.21,1590406085577
8739.2,1590406085607
8737.17,1590406085609
8738.7,1590406085652
8739.2,1590406085699
8728.9963761,1590406085785
8739.2,1590406085810
8739.21,1590406085942
8739.2,1590406086037
8737.16,1590406086188
8737.98,1590406086238
8737.52,1590406086245
8737.53,1590406086339
8737.27,1590406086454
8737.27,1590406086455
8737.28,1590406086559
8737.29,1590406086641
8737.29,1590406086669
8739.1,1590406086775
8739.1,1590406086794
8739.1,1590406086808
8739.0,1590406086821
8738.6,1590406086838
8737.12,1590406087097
8737.12,1590406087204
8735.91,1590406087363
8735.91,1590406087415
8735.92,1590406087419
8738.3,1590406087479
8738.3,1590406087480
8738.2,1590406087525
8736.55,1590406087729
8735.61,1590406088135
8736.86,1590406088170
8735.67,1590406088253
8736.49,1590406088525
8736.89,1590406088575
8736.93,1590406088736
8736.49,1590406088753
8736.49,1590406088893
8737.55,1590406088928
8736.86,1590406089374
8737.11,1590406089531
8735.99,1590406089638
8729.0,1590406089697
8737.17,1590406089799
8737.56,1590406089854
8737.37,1590406090061
8736.42,1590406090280
8737.6,1590406090360
8738.0,1590406090383
8737.1,1590406090563
8735.99,1590406090592
8737.07,1590406090613
8738.7,1590406090852
8736.22,1590406091104
8737.17,1590406091467
8736.89,1590406091889
8738.0,1590406092217
8737.6,1590406092311
8737.48,1590406092410
8737.3,1590406092653
8736.77,1590406092948
8740.66,1590406093130
8738.18,1590406093147
8737.5,1590406093483
8736.29,1590406093782
8737.5,1590406093876
8737.3,1590406093896
8735.28,1590406094250
8735.28,1590406094302
8735.57,1590406094373
8735.35,1590406094422
8735.09,1590406094517
8737.17,1590406094663
8736.88,1590406094733
8737.46,1590406095170
8733.82,1590406095503
8735.03,1590406095532
8737.05,1590406095562
8737.01,1590406095584
8737.2,1590406095619
8737.2,1590406095620
8737.0,1590406095661
8737.05,1590406095874
8738.17,1590406096125
8736.51,1590406096592
8736.53,1590406097252
8728.9,1590406097269
8737.97,1590406097391
8740.55,1590406097492
8737.1,1590406097728
8737.9,1590406097753
8737.77,1590406098102
8738.17,1590406098226
8737.79,1590406098344
8737.76,1590406098460
8737.26,1590406098628
8737.1,1590406098786
8738.02,1590406098820
8729.0,1590406098912
8736.82,1590406099247
8737.35,1590406099352
8738.31,1590406099454
8736.83,1590406099631
8736.8,1590406099633
8736.56,1590406099635
8737.22,1590406099802
8737.22,1590406100157
8736.82,1590406100376
8737.98,1590406100502
8738.21,1590406100875
8737.23,1590406101048
8736.61,1590406101197
8737.24,1590406101211
8736.88,1590406101524
8736.95,1590406101566
8737.82,1590406101928
8737.17,1590406101951
8737.02,1590406102161
8737.02,1590406102194
8736.61,1590406102275
8738.03,1590406102283
8738.2,1590406102286
8736.52,1590406102301
8738.1,1590406102410
8738.4,1590406102634
8738.1,1590406102647
8737.81,1590406102997
8737.17,1590406103108
8737.34,1590406103281
8737.35,1590406103350
8737.35,1590406103567
8737.35,1590406103704
8737.35,1590406103928
8737.35,1590406104048
8729.0,1590406104153
8737.35,1590406104410
8737.38,1590406104460
8736.69,1590406104589
8736.61,1590406104691
8737.26,1590406104756
8737.17,1590406104897
8737.39,1590406105110
8737.97,1590406105462
8736.86,1590406105805
8738.0,1590406105869
8737.4,1590406105941
8737.2,1590406105960
8736.77,1590406106153
8736.74,1590406106375
8737.06,1590406106505
8737.06,1590406106850
8737.06,1590406107201
8737.06,1590406107541
8737.05,1590406107564
8737.06,1590406107566
8737.05,1590406107884
8737.06,1590406107895
8739.08,1590406108049
8737.06,1590406108235
8737.06,1590406108280
8737.77,1590406108399
8737.77,1590406108416
8737.1,1590406108467
8737.1,1590406108474
8737.06,1590406108583
8738.34,1590406108823
8737.05,1590406108860
8737.06,1590406108892
8737.06,1590406108893
8737.06,1590406108894
8737.06,1590406108895
8737.06,1590406108896
8737.06,1590406108897
8737.06,1590406108898
8737.06,1590406108899
8737.06,1590406108900
8737.06,1590406108903
8737.06,1590406108919
8737.06,1590406108922
8737.06,1590406108932
8737.06,1590406108935
8737.06,1590406108952
8737.06,1590406108967
8737.05,1590406109064
8738.1,1590406109127
8737.09,1590406109138
8739.09,1590406109254
8737.06,1590406109278
8737.06,1590406109291
8737.5,1590406109481
8737.07,1590406109578
8738.13,1590406109632
8737.5,1590406109981
8738.44,1590406110082
8737.9,1590406110329
8737.51,1590406110570
8737.51,1590406110679
8737.51,1590406110886
8737.78,1590406111037
8737.4,1590406111074
8737.4,1590406111167
8737.87,1590406111462
8737.17,1590406111487
8737.46,1590406111541
8738.46,1590406111841
8737.91,1590406112016
8737.91,1590406112131
8737.91,1590406112371
8737.4,1590406112725
8737.14,1590406112953
8737.14,1590406113069
8737.14,1590406113255
8737.15,1590406113418
8737.15,1590406113765
8738.36,1590406114110
8737.51,1590406114386
8738.36,1590406114417
8737.98,1590406114541
8737.98,1590406114542
8737.44,1590406114671
8737.39,1590406114812
8737.4,1590406114892
8737.39,1590406114914
8729.0,1590406115022
8737.4,1590406115224
8737.4,1590406115246
8737.4,1590406115466
8737.39,1590406115554
